﻿social_category,document_type,sequence_number,text_title,author_name,text_contents,text_contents_punctuated
大臣,貶降,4,第五𤦺忠州長史制,,"台庭之位陶甄是屬在和羮而或爽當折足而貽憂由
是舜舉二臣叶心者俾乂漢閎三相無能者同免茍虧
公議抑有彝章正議大夫行尚書户部侍郎同中書門
下平章事權知門下省事上柱國扶風縣男賜紫金魚
袋第五𤦺夙表材幹累遷要途乆專司於國賦常有利
於公家往自艱難備經任使以奨其効拔在鈞衡比事
每渉私政非近體率情變法且違行古之方封已怙權
稍闕在公之義簿國靡費聚歛尤繁既罔上而取容亦
害下而恣怨凡所進拔悉收瑕釁又與賀蘭進明並居
權要潜結往來嘗夜㑹於私第歸必淹於永漏殊乖憲
典足表異端頗招黨比之嫌甚失弼諧之望稽諸故事
合議刑章但以任在股肱理無按問遂抑情於含匿斯
以禮而始終豈可更踐台階尚塵樞禁宜申逺謫之命
俾肅懲違之典可忠州長史員外置同正員外官勲封
如故(乾元二年/十一月)",台庭之位，陶甄是屬，在和羮而或爽，當折足而貽憂。由是舜舉二臣叶心者俾乂漢閎三相無能者同免茍虧公議，抑有彝章。正議大夫。行尚書户部侍郎。同中書門下平章事。權知門下省事。上柱國。扶風縣男，賜紫金魚袋第五。𤦺夙表材幹，累遷要途，乆專司於國賦，常有利於公家。往自艱難，備經任使，以奨其効。拔在鈞衡比事，每渉私政，非近體，率情變法，且違行。古之方封，已怙權稍闕。在公之義，簿國靡費，聚歛尤繁，既罔上而取容，亦害下而恣怨。凡所進拔，悉收瑕釁。又與賀蘭。進明並居權要，潜結往來，嘗夜㑹於私第，歸必淹於永漏，殊乖憲典，足表異端，頗招黨比之嫌，甚失弼諧之望。稽諸故事，合議刑章，但以任在股肱，理無按問，遂抑情於含匿。斯以禮而始終豈可更踐台階，尚塵樞禁，宜申逺謫之命，俾肅懲違之典。可忠州長史員外置同正員外官，勲封如故。(乾元二年/十一月)。
大臣,貶降,5,第五琦長流夷州制,,"君之使臣期叶心以輔政臣之事主當盡忠以明職茍
或冒官罔上黷利崇姦靡懲折鼎之凶載履覆車之轍
自貽厚責難捨刑章正議大夫行忠州長史員外置同
正員外上柱國扶風縣男第五琦素以幹能早膺任使
自艱難之際帑藏是司久彰嵗月之勞頗申强濟之用
所以收其課績擢在台階而行閲由衷任性過量務容
身之計虧許國之誠變法多紊於常經率情毎違於直
道交惟黨比用非忠良頗乖秉鈞之體諒乏致君之志
頃者遂從貶削爰示典章是以輿議日聞僣違益露引
承福於肘腋殖貨於中處朱敏於膏腴竊貲於外懷金
暗室曽不慚於四知納賄私家動有踰於萬計比令按
問咸伏其辜且國賦邦徭軍儲嵗備朕以戎車屢駕甿
俗未康常有戒勅令其節省豈謂隂圗聚歛擅出科條
上延謗於公家下益疲於人業狥私封已歸怨稱君忝
曰人臣胡寧忍此况又深尤隠慝累干刑書朕亦含垢
匿瑕為之掩惡議以明刑合從秋令顧君臣之義大庶
始終而禮全夫除惡務本國家之彝訓申恩念舊王者
之深仁屬陽和在辰品物咸遂由是抑從寛典特屈嚴
誅宜寛殊死之命俾就投荒之謫可除名長流夷州馳
驛發遣朕差綱領送至彼所勿許東西於戯朕臨御以
來毎更輔弼皆宥以過失存其禄位今者琦之所犯負
國誠深義不可以茍容法不可以頻貸申兹憲令用警
庶寮凡百卿士宜知朕意(乾元三/年二月)",君之使，臣，期叶心以輔政，臣之事主，當盡忠以明職茍。或冒官罔上，黷利崇姦，靡懲折鼎之凶，載履覆車之轍，自貽厚責，難捨刑章。正議大夫。行忠州長史，員外，置同正員外。上柱國。扶風縣男第五。琦素以幹能，早膺任使。自艱難之際，帑藏是司，久彰嵗月之勞，頗申强濟之用。所以收其課績，擢在台階，而行閲由衷，任性過量，務容身之計，虧許國之誠，變法多紊於常經，率情毎違於直道，交惟黨比，用非忠良，頗乖秉鈞之體諒，乏致君之志。頃者遂從貶削，爰示典章。是以輿議日聞，僣違益露，引承福於肘腋，殖貨於中處，朱敏於膏腴，竊貲於外，懷金暗室，曽不慚於四知，納賄私家，動有踰於萬計。比令按問，咸伏其辜。且國賦邦徭，軍儲嵗備，朕以戎車屢駕，甿俗未康，常有戒勅，令其節省，豈謂隂圗聚歛，擅出科條，上延謗於公家，下益疲於人業，狥私封已歸，怨稱君忝曰：人臣胡寧忍此，况又深尤隠慝，累干刑書，朕亦含垢匿瑕，為之掩惡，議以明刑，合從秋令。顧君臣之義大，庶始終而禮全。夫除惡務本，國家之彝訓，申恩，念舊，王者之深，仁，屬陽和在辰，品物咸遂。由是抑從寛典，特屈嚴誅，宜寛殊死之命，俾就投荒之謫，可除名長流，夷州，馳驛。發遣。朕差綱領，送至彼所，勿許東西於戯。朕臨御以來，毎更輔弼，皆宥以過失，存其禄位。今者琦之所犯，負國誠深，義不可以茍容，法不可以頻貸。申兹憲令，用警庶寮，凡百卿士，宜知朕意。(乾元三/）年二月)）
大臣,貶降,6,李揆袁州長史制,,"持衡當軸體備股肱若鼎餗之不知慮鼓妖之有釁台
司稍紊王度則乖宜峻彝章以懲不道銀青光禄大夫
行中書侍郎同中書門下平章事集賢殿崇文館大學
士兼修國史上柱國姑臧縣開國伯本以藝文累階資序周
旋近宻參掌絲綸庶其翼亮之勤列在訏謨之地任惟
過力誠匪奉公無聞憂國之心不懼曠官之責具瞻何
取進退求容隂懐罔上之謀更漏省中之語端居相府
潜搆禍胎動河南之八州昧廟堂之三寳將圖不軌振擾方
隅考騐甚明發姦斯在私乘馹傳自越章程式按秋官
合從徽纆但以任叨宰輔久侍堦墀特寛丹筆之書猶
左朱旛之職俾從逺黜以肅朝倫可袁州長史員外置
同正員仍即馳驛赴任",持衡當軸，體備股肱。若鼎餗之不知，慮鼓妖之有釁，台司稍紊，王度則乖，宜峻彝章以懲不道。銀青光禄大夫。行中書侍郎。同中書門下平章事。集賢殿崇文館大學士。兼修國史。上柱國。姑臧縣開國伯。本以藝文累階資序，周旋近宻，參掌絲綸，庶其翼亮之勤，列在訏謨之地。任惟過力，誠匪奉公無聞，憂國之心，不懼曠官之責，具瞻何取，進退求容，隂懐罔上之謀，更漏省中之語。端居相府，潜搆禍胎動河南之八州，昧廟堂之三寳，將圖不軌，振擾方隅，考騐甚明，發姦斯在，私乘馹傳，自越章程式按秋官合從徽纆，但以任叨宰輔，久侍堦墀，特寛丹筆之書，猶左朱旛之職，俾從逺黜，以肅朝倫。可袁州長史員外置同正員，仍即馳驛赴任。
大臣,貶降,7,王縉括州刺史制,,"門下侍郎中書門下平章事王縉附㑹姦邪阿炎䜛諂
據兹犯状罪至難捨矜以耄及未忍加誅俾申屈法之
恩貸以岳牧之秩可使持節括州諸軍事括州刺史宜
即赴任於戯朕恭已南面推誠股肱敷求哲人将弼予
理昧於任使過在朕躬無曠厥官各慎爾職",門下侍郎。中書門下平章事王縉附㑹姦邪。阿炎䜛諂，據兹犯状，罪至難捨，矜以耄及，未忍加誅，俾申屈法之恩，貸以岳牧之秩。可使持節括州諸軍事。括州刺史，宜即赴任於戯。朕恭已南面，推誠股肱，敷求哲人，将弼予理，昧於任使，過在朕躬，無曠厥官，各慎爾職。
大臣,貶降,8,楊炎崖州司馬制,,"尚書左僕射楊炎託以文藝累登清貫雖謫居荒服而
虚稱猶在朕初臨萬邦思𢎞大化務擢非次招納時髦
拔自郡佐登於台鼎獨委心膂信任無疑而乃不思竭
誠敢為姦蠧進邪醜正既偽且妄黨援因依動渉情故
隳法敗度罔上行私茍利其身不顧於國加以内無訓
誡外有交通縱恣詐欺以成贓賄詢其事跡本末乖謬
蔑恩棄德負我何深考秋議刑罪在難宥但以朕於将
相義切始終顧全大體特有宏貸俾從逺謫以肅具寮
可崖州司馬員外置同正員仍即馳驛發遣",尚書左僕射楊炎託以文藝，累登清貫。雖謫居荒服，而虚稱猶在。朕初臨萬邦，思𢎞大化，務擢非次，招納時髦。拔自郡佐，登於台鼎，獨委心膂，信任無疑，而乃不思竭誠，敢為姦蠧進邪。醜正既偽，且妄黨援，因依動渉情，故隳法敗度罔上，行私，茍利其身，不顧於國。加以内無訓誡，外有交通，縱恣詐欺，以成贓賄。詢其事跡，本末乖謬，蔑恩棄德，負我何深！考秋議刑，罪在難宥。但以朕於将相義切，始終顧全大體，特有宏貸，俾從逺謫，以肅具寮。可崖州司馬員外置同正員，仍即馳驛發遣。
大臣,貶降,9,鄭餘慶郴州司馬制,,"輔弼之臣百辟是憲茍二其行則黷大猷守中書門下
平章事鄭餘慶頃謂忠貞擢居台輔仍乖正直有渉比
周棄法㺯情公行黨比茍狥邪志頗紊彜倫謫佐遐藩
以懲不恪朕擢於不次誠冀効忠乃自速辜亦所難逭
凡百君子宜悉朕懷可彬州司馬置同正員",輔弼之臣，百辟是憲，茍二其行則黷大猷。守中書門下平章事鄭餘慶頃謂忠貞擢居台輔，仍乖正直，有渉比周棄法，㺯情公行，黨比茍狥邪志，頗紊彜倫，謫佐遐藩，以懲不恪。朕擢於不次，誠冀効忠，乃自速辜，亦所難逭。凡百君子，宜悉朕懷。可彬州司馬，置同正員。
大臣,貶降,10,韋執誼崖州司馬制,,"為臣之道必在盡忠其有朋黨比周挟邪敗度事資懲
戒必正典刑正議大夫中書侍郎同中書門下平章事
崇文館大學士修國史賜紫金魚袋韋執誼幸以藝文
久從任使早居禁署謬列鼎台直諒無聞姦囬有素負
恩棄德毁信廢忠言必矯誣動皆䝉蔽官由黨進政以
賄成朕初臨萬邦務於𢎞大每存容恕冀有悛心而乃
不顧憲章敢行欺罔宜投荒服以儆無良以曽事先朝
嘗參近職尚寛極法俾佐遐藩可崖州司馬員外置同
正員仍即馳驛發遣",為臣之道，必在盡忠。其有朋黨，比周，挟邪敗度，事資懲戒，必正典刑。正議大夫。中書侍郎。同中書門下平章事。崇文館大學士。修國史，賜紫金魚袋。韋執誼幸以藝文，久從任使，早居禁署，謬列鼎台，直諒無聞。姦囬有素，負恩棄德，毁信廢忠，言必矯誣，動皆䝉蔽，官由黨進，政以賄成。朕初臨萬邦，務於𢎞大，每存容恕，冀有悛心，而乃不顧憲章，敢行欺罔，宜投荒服，以儆無良，以曽事。先朝嘗參近職，尚寛極法，俾佐遐藩。可崖州司馬員外置同正員，仍即馳驛發遣。
大臣,貶降,11,于頔恩王傅絶朝謁制,,"君之使臣也有以極崇寵之恩臣之事君也是宜懷感
勵之志然後上下交應始終可觀道德齊禮之風行遷
善逺罪之功著㝢縣之内歡然太和其或誘勸無施僻
違自縱干我邦紀黷於彝倫羣情所非物聽増駭雖欲
覆䕶厥路何由尚復裁於朕心特示宏貸俯從屈法用
表曲全非予敢私誠謂逺體金紫光禄大夫守司空同
中書門下平章事充太微宫使上柱國燕國公于頔軒
裳之族頗習藝文累踐䑓郎亟分符守特稱器幹遂領
藩方爰自先朝持節襄漢率情肆暴敗法作威蔑易典
章公違詔㫖事皆顯白僉論不容朕以臨御之初務修
德化政豈尚於至察道姑務於包荒由是大推衷誠排
絶衆議賜以聨恩之寵増其相位之榮禮命所加焜耀
當代洎秉圭來覲和調台鼎任兼論道之司位冠群臣
之列閨門子弟紆章紱於周行命秩車輿極紛華於里
巷雖勲藏盟府行滿縉紳德澤優深曽未階比而罔戒
盈覆猶務希求廣出貨財潜信卜射且又縦其勇敏専
殺私庭害及平人慘深支解京轂之下凶毒若兹聞之
震驚増用悼痛慮其曖昧按騐皆明家道則然蒐慝斯
在自罹禁網宜峻刑書猶以嘗厚恩親未忍置之嚴憲
遂申寛宥俾傅王門服於静專庶能循省可行恩王傅
散官勲封如故仍絶朝謁於戯朕惟漢宣之理在於信
賞必罰而伯宗有言亦責匿瑕含垢豈化之未至将善
或難躋孤我初心良増愧歉凡百多士宜悉朕懷",君之使臣也，有以極崇寵之恩，臣之事君也，是宜懷感勵之志，然後上下交應，始終可觀。道德齊禮之風，行，遷善逺罪之功，著㝢縣之内，歡然太和。其或誘勸無施，僻違自縱，干我邦紀，黷於彝倫，羣情所非，物聽増駭，雖欲覆䕶，厥路，何由尚復裁於朕心！特示宏貸，俯從屈法，用表曲全，非予敢私。誠謂逺體金紫光禄大夫。守司空。同中書門下平章事。充太微宫使。上柱國。燕國公于頔，軒裳之族，頗習藝文，累踐䑓郎，亟分符守，特稱器幹，遂領藩方。爰自先朝，持節襄漢，率情肆暴，敗法作威，蔑易典。章公違詔㫖事，皆顯白，僉論不容。朕以臨御之初，務修德化，政豈尚於至察，道姑務於包荒。由是大推衷誠，排絶衆議，賜以聨恩之寵，増其相位之榮，禮命所加，焜耀當代。洎秉圭來覲和，調台鼎，任兼論道之司，位冠群臣之列。閨門子弟，紆章紱於周行，命秩車輿，極紛華於里巷。雖勲藏盟府，行滿縉紳，德澤優深，曽未階比，而罔戒盈覆，猶務希求，廣出貨財，潜信卜射。且又縦其勇敏，専殺私庭，害及平人，慘深支解京轂之下，凶毒。若兹，聞之震驚，増用悼痛，慮其曖昧，按騐，皆明家道則然。蒐慝斯在，自罹禁網，宜峻刑書，猶以嘗厚恩親，未忍置之嚴憲，遂申寛宥，俾傅王門服於静專，庶能循省可行。恩王傅散官，勲封如故，仍絶朝謁於戯。朕惟漢宣之理，在於信賞必罰，而伯宗有言，亦責匿瑕含垢，豈化之未至，将善或難躋。孤我初心，良増愧歉，凡百多士，宜悉朕懷。
大臣,貶降,12,皇甫鎛崖州司户參軍制,,"朕顧𦕈身初膺大寳思有以上諧天意下悦人心将澄
理化之源必分邪正之路言念輔弼方俟忠賢其或挟
姦容身歛怨歸國罪已暴於天下法宜行於事初不速
去之曷明予志中大夫守門下侍郎同中書門下平章
事上柱國賜紫金魚袋皇甫鎛器本凡近性惟險狭行
靡所顧文無可觀雖早踐朝倫而素乖公望自掌邦計
屬當軍興以剥下為狥公既鼓衆怒以矯跡為孤立用
塞人言洎塵台司益蠧時政不知經國之大體不慮安
邉之逺圗三軍多凍餒之憂百姓深凋瘵之弊事皆罔
蔽言悉虚誣逺近咸知朝野同怨而又廣稱方事上惑
先朝潜通姦人罪在難捨合加竄殛以正刑章俾黜遐
荒尚存寛典凡百在位宜悉朕懷",朕顧𦕈身，初膺大寳，思有以上諧天意，下悦人心，将澄理化之源，必分邪正之路。言念輔弼，方俟忠賢。其或挟姦容身，歛怨歸國，罪已暴於天下，法宜行於事，初不速去之。曷明予志中大夫。守門下侍郎。同中書門下平章事。上柱國，賜紫金魚袋。皇甫鎛器本凡近，性惟險狭行，靡所顧，文無可觀。雖早踐朝倫，而素乖公望，自掌邦計，屬當軍興，以剥下為狥。公既鼓衆怒，以矯跡為孤立，用塞人言，洎塵台司，益蠧時政，不知經國之大體，不慮安邉之逺圗，三軍多凍餒之憂，百姓深凋瘵之弊，事皆罔蔽，言悉虚誣。逺近咸知朝野同怨，而又廣稱方事，上惑先朝，潜通姦人，罪在難捨，合加竄殛，以正刑章，俾黜遐荒，尚存寛典。凡百在位，宜悉朕懷。
大臣,貶降,13,令狐楚衡州刺史制,元稹,"忠臣之節莫大於送往事居君子之方寧忘於養亷逺
耻况位隆輔相職奉園陵䝉蔽之過屢聞誠敬之心盡
廢朕雖含垢人亦有言深念君臣之恩難厭公卿之論
宣歙等州都團練觀察處置等使大中大夫使持節宣
州諸軍事守宣州刺史兼御史大夫上柱國輕車都尉
賜紫金魚袋令孤楚早以文藝得踐班資憲宗念才擢
居榮近異端斯害獨見不明宻隳討伐之謀潜附竒邪
之黨因縁得地進取多門遂參台階實妨賢路朕以道
遵無改事貴有終再命黄扉之榮專奉𤣥宫之禮而不
能率下罔念匡君致于隳政牧之職掩韋術李鄞之舉
成朕不敏職汝之由前命秉軺尚期改節人心大惑物
議沸然雖欲特容難排衆怒俾從謫守猶奉詔條予豈
無恩爾且自省可使持節衡州諸軍事守衡州刺史散
官勲賜如故仍馳驛發遣",忠臣之節，莫大於送往事居君子之方，寧忘於養亷逺耻。况位隆輔相，職奉園陵䝉蔽之過，屢聞誠敬之心盡廢。朕雖含垢，人亦有言，深念君臣之恩，難厭公卿之論。宣。歙等州都團練。觀察處置等使。大中大夫。使持節。宣州諸軍事。守宣州刺史。兼御史大夫。上柱國。輕車都尉，賜紫金魚袋。令孤楚早以文藝得踐班資。憲宗念才擢居榮近，異端斯害，獨見不明。宻隳討伐之謀，潜附竒邪之黨，因縁得地，進取多門，遂參台階，實妨賢路。朕以道遵無改，事貴有終。再命黄扉之榮，專奉𤣥宫之禮，而不能率下，罔念匡君，致于隳政牧之職，掩韋術。李鄞之舉，成朕不敏職。汝之由前命秉軺，尚期改節，人心大惑，物議沸然，雖欲特容，難排衆怒，俾從謫守，猶奉詔條，予豈無恩爾！且自省。可使持節。衡州諸軍事。守衡州刺史。散官勲賜如故，仍馳驛發遣。
